% This is the saturated open-circuit characteristic 
% shown in Figure P5-1.  The first column is the field 
% current in amps, and the second column is the
% open-circuit terminal voltage in volts.  To use
% this file in MATLAB, type "load p51_occ.dat".  The
% data will be loaded into an N x 2 array named
% "p51_occ", with the first column containing If and 
% the second column containing the open-circuit voltage.
% MATLAB function "interp1" can be used to recover
% a value from this curve.
  4.9550000e+000  2.5047700e+003
  5.0000000e+000  2.5150000e+003
  5.1000000e+000  2.5362750e+003
  5.2000000e+000  2.5563000e+003
  5.3000000e+000  2.5751050e+003
  5.4000000e+000  2.5927150e+003
  5.5000000e+000  2.6091650e+003
  5.6000000e+000  2.6244800e+003
  5.7000000e+000  2.6386900e+003
  5.8000000e+000  2.6518300e+003
  5.9000000e+000  2.6639200e+003
  6.0000000e+000  2.6750000e+003
  6.0140000e+000  2.6765350e+003
  6.0280000e+000  2.6780550e+003
  6.0420000e+000  2.6795600e+003
  6.0560000e+000  2.6810600e+003
  6.0700000e+000  2.6825500e+003
  6.0840000e+000  2.6840350e+003
  6.0980000e+000  2.6855200e+003
  6.1120000e+000  2.6870050e+003
  6.1260000e+000  2.6885000e+003
  6.1400000e+000  2.6900000e+003
  6.2260000e+000  2.6994750e+003
  6.3120000e+000  2.7092650e+003
  6.3980000e+000  2.7192550e+003
  6.4840000e+000  2.7293300e+003
  6.5700000e+000  2.7393750e+003
  6.6560000e+000  2.7492650e+003
  6.7420000e+000  2.7588900e+003
  6.8280000e+000  2.7681350e+003
  6.9140000e+000  2.7768750e+003
  7.0000000e+000  2.7850000e+003
  7.1000000e+000  2.7942850e+003
  7.2000000e+000  2.8026850e+003
  7.3000000e+000  2.8102900e+003
  7.4000000e+000  2.8172150e+003
  7.5000000e+000  2.8235500e+003
  7.6000000e+000  2.8294000e+003
  7.7000000e+000  2.8348700e+003
  7.8000000e+000  2.8400550e+003
  7.9000000e+000  2.8450650e+003
  8.0000000e+000  2.8500000e+003
  8.1000000e+000  2.8548100e+003
  8.2000000e+000  2.8596200e+003
  8.3000000e+000  2.8644050e+003
  8.4000000e+000  2.8691350e+003
  8.5000000e+000  2.8737900e+003
  8.6000000e+000  2.8783400e+003
  8.7000000e+000  2.8827650e+003
  8.8000000e+000  2.8870300e+003
  8.9000000e+000  2.8911200e+003
  9.0000000e+000  2.8950000e+003
  9.1000000e+000  2.8986600e+003
  9.2000000e+000  2.9021100e+003
  9.3000000e+000  2.9053750e+003
  9.4000000e+000  2.9084800e+003
  9.5000000e+000  2.9114450e+003
  9.6000000e+000  2.9142950e+003
  9.7000000e+000  2.9170500e+003
  9.8000000e+000  2.9197400e+003
  9.9000000e+000  2.9223800e+003
  1.0000000e+001  2.9250000e+003
